x1,x2,y,subset
1.0350840108103168,0.5252429595778765,0,val
0.6928947118973432,0.6099439144612386,0,train
0.8909718194560986,0.2445365378068013,0,val
0.9321557736756215,0.044504034662445735,0,val
0.8105930701927481,0.5091731625376377,0,val
0.8327915099004306,0.5872376699505316,0,train
0.9683785384950205,0.03331463125732867,0,train
0.9069189390687412,0.3392708378538213,0,train
0.7740364146128592,0.5921024879763613,0,train
0.9568855714978911,0.39651273736083426,0,val
0.559406061508512,0.7416646391473147,0,train
0.6591692507844402,0.7453541026435653,0,train
0.8341590397849191,0.23305398357155058,0,train
-0.3973649555032957,0.9768979010216394,0,train
-0.06450092542155002,0.9054672301980468,0,val
0.7489267660272845,0.5623275699014605,0,val
0.43299151153254445,0.777092282899551,0,train
0.8557216665039018,0.3945263090075259,0,train
0.41894144574520337,0.8246738620651912,0,train
0.25434676169092624,0.9304256525809673,0,train
1.0739670356125548,0.02527601218659352,0,train
0.8612182345723172,0.7330130682192312,0,train
0.6329023942005084,0.39516029251815216,0,train
0.2018474196991908,0.969252736509898,0,val
0.7299877137081386,0.6606610008917239,0,val
0.8970483434289995,0.4435230482264947,0,train
0.46332279210736677,0.9634755858399092,0,train
0.9626407269640616,0.32919195944990187,0,train
0.6190890298481654,0.7010403870274735,0,train
0.8272959095076834,0.5737678376998859,0,train
0.6963379130277687,0.9522749723082053,0,val
1.0825489832688322,0.06282378960789733,0,val
0.9831737587247971,0.46430691771199906,0,train
0.20637340803423668,0.8111933201028968,0,val
0.7809025971035027,0.21586908057602178,0,val
0.2987161788963063,1.122560285523904,0,train
0.9380036871820517,0.4028393840369489,0,train
-0.18600111458072882,0.7420429344182281,0,train
0.24125431360453606,1.053103844883291,0,val
0.7555105006296013,0.5432392797190315,0,val
0.9965326674518846,0.22910267407360724,0,val
0.9624036432856091,0.6647602876973255,0,train
0.8568225047294225,0.5695145058687526,0,train
0.7388637509720095,0.5347648750196349,0,train
0.1855277985211456,0.9091252176805013,0,val
0.6170962494611292,0.7446821419085539,0,train
0.7753411428040768,0.7195341554484562,0,val
1.0829923208123566,0.15171071823715127,0,train
0.8978264191006533,0.2825434320676997,0,train
-0.16454091570775514,1.0304904463891515,0,train
0.9979333797816416,0.2944144202920644,0,train
0.842919723019786,0.7901826003395549,0,train
0.672904396989412,0.9630058488166987,0,train
0.8757237374258321,0.17818172456531595,0,train
0.8003315968975186,0.3572523888103025,0,train
1.0392165293022848,0.22193347202094077,0,val
0.5732555319010233,0.7257189424329615,0,train
1.0267173436894568,0.6360221614300307,0,val
0.9341312585749467,0.45691627650150735,0,val
1.023941444399995,0.24087244562726706,0,train
0.6410164991761949,0.7410545496880351,0,val
1.008028926092223,0.7071540447615601,0,train
0.5367374217085366,0.8749211313299022,0,train
0.2156158119588979,0.9366535004818493,0,train
0.9729625456492427,0.3627104517540347,0,val
0.8189281009471122,0.3062881047786902,0,train
0.8336896343407676,0.48491592937606665,0,val
0.8758518929387856,0.04746785447176341,0,train
1.0094404574015077,0.3820879881511226,0,train
0.5180252320929167,0.6329640296798152,0,val
0.8935145451955863,0.5417335030149678,0,train
0.9656797091436309,-0.021270107085285067,0,train
0.8334334279612937,0.4863644093898025,0,val
0.7223657528401222,0.12038002588350125,0,train
-0.6916330148236992,0.8132972155830898,0,train
1.1528397658208098,0.36382200662479647,0,train
0.8569871300518002,0.35706871311155264,0,train
1.0428185834045833,0.6248055806730787,0,val
